row_num,y,x,osmid,ref,highway
366,47.0302547,12.0871863,1507651834
367,47.0281404,12.083094,1507651844
368,47.0288637,12.082181,1507651838
369,47.027167,12.1003109,1580822828
370,47.0291155,12.1022845,1580822867
371,46.9290187,12.1032793,803390831
372,47.0352097,12.0962094,3144348328
373,47.0497515,12.1280012,2108945404
374,47.020532,12.0846399,4591270819
375,46.9169815,12.2614431,734098454
376,46.9169155,12.260409,734098460
377,46.9168055,12.2609488,734098467
378,46.9339912,12.1677229,5954696789
379,46.9779928,12.1648028,987493993
380,46.9605121,12.1935466,492500730
381,46.9606929,12.1932783,492500731
382,46.9269137,12.2097893,734033738
383,46.9776785,12.1651886,987494304
384,47.0068978,12.0812683,5838600137
385,47.0074616,12.081884,5838600146
386,46.9776108,12.1648373,987494381
387,46.9784235,12.1638414,987494395
388,46.9167143,12.1666815,5100402727
389,46.9426346,12.0900765,299497536
390,46.9781392,12.1641232,987494591
391,47.0545039,12.141299,4360239325
392,47.0564057,12.1449137,4360239369
393,47.05475,12.1412125,4360239394
394,47.0567612,12.1408971,4360239426
395,47.0078063,12.1411806,987494744
396,47.0255004,12.0818343,2579646461
397,46.9777297,12.1649275,987495144
398,47.0496152,12.1293262,4589255521
399,47.0495497,12.1296945,4589255522
400,47.047992,12.1309572,4589255526
401,47.0512879,12.1342944,4589255554
402,46.9186865,12.2399205,5143198814
403,46.9319378,12.0924724,803390318
404,47.0363036,12.1028266,1507655683
405,47.0237687,12.0978591,4589060055
406,47.0237126,12.097403,4589060052
407,47.0237577,12.0972395,4589060059
408,47.0252476,12.0922307,4589060079
